timestamp,close,volume
1750377600000,103297.99,16419.06283000
1750464000000,102120.01,11154.21332000
1750550400000,100963.87,28746.41072000
1750636800000,105333.93,27666.50609000
1750723200000,106083.0,14651.69335000
1750809600000,107340.58,16701.15551000
1750896000000,106947.06,10573.27279000
1750982400000,107047.59,12232.44042000
1751068800000,107296.79,3282.17352000
1751155200000,108356.93,6831.73640000
1751241600000,107146.5,9754.12491000
1751328000000,105681.14,10505.62437000
1751414400000,108849.6,17691.89592000
1751500800000,109584.78,13047.08225000
1751587200000,107984.24,11793.86615000
1751673600000,108198.12,3736.97570000
1751760000000,109203.84,6447.60700000
1751846400000,108262.94,9405.37601000
1751932800000,108922.98,9216.02080000
1752019200000,111233.99,17282.28650000
1752105600000,116010.0,24883.45066500
1752192000000,117527.66,25873.52114800
1752278400000,117420.0,8446.60437000
1752364800000,119086.64,9550.79294700
1752451200000,119841.18,27269.34887700
1752537600000,117758.09,32018.46083000
1752624000000,118630.43,17039.90851000
1752710400000,119177.56,15728.57651000
1752796800000,117924.84,19924.66266000
1752883200000,117840.0,6635.80306000
1752969600000,117265.12,12962.92889000
1753056000000,117380.36,17107.33128000
1753142400000,119954.42,20959.12973000
1753228800000,118755.99,14558.75083000
1753315200000,118340.99,15806.89043000
1753401600000,117614.31,38406.34873000
1753488000000,117919.99,6991.67206000
1753574400000,119415.55,9328.30919000
1753660800000,118062.32,13961.74754000
1753747200000,117950.76,15137.93445000
1753833600000,117840.3,15586.73631000
1753920000000,115764.08,17010.00730000
1754006400000,113297.93,24487.10206000
1754092800000,112546.35,11507.33428000
1754179200000,114208.8,7397.76046000
1754265600000,115055.03,9667.67916000
1754352000000,114129.75,12042.79078000
1754438400000,114992.27,9761.15318000
1754524800000,117472.01,13468.56263000
1754611200000,116674.74,10045.31278000
1754697600000,116462.25,9514.13144000
1754784000000,119294.01,14322.77073000
1754870400000,118686.0,26494.33429000
1754956800000,120134.08,16720.10893000
1755043200000,123306.43,23210.07102000
1755129600000,118295.09,27980.94758600
1755216000000,117342.05,13623.33874000
1755302400000,117380.66,6393.68117000
1755388800000,117405.01,5898.64192000
1755475200000,116227.05,17745.93954000
1755561600000,112872.94,18065.47424000
1755648000000,114271.24,15636.34194000
1755734400000,112500.0,10839.69235000
1755820800000,116935.99,23128.09037000
1755907200000,115438.05,11329.36197000
1755993600000,113493.59,21175.98462000
1756080000000,110111.98,25182.79379000
1756166400000,111763.22,18452.43877000
1756252800000,111262.01,13392.60875000
1756339200000,112566.9,11104.27744000
1756425600000,108377.4,22580.31045000
1756512000000,108816.33,10708.39159000
1756598400000,108246.35,9489.51596000
1756684800000,109237.42,16053.60219000
1756771200000,111240.01,18510.28756000
1756857600000,111705.71,11773.72084000
1756944000000,110730.87,12203.13536000
1757030400000,110659.99,21587.40888000
1757116800000,110187.97,5000.29897000
1757203200000,111137.34,5681.29944000
1757289600000,112065.23,11582.40211000
1757376000000,111546.39,15379.28248000
1757462400000,113960.0,17517.41823000
1757548800000,115482.69,13676.73119000
1757635200000,116029.42,15324.10719000
1757721600000,115918.29,8269.40394000
1757808000000,115268.01,6707.60197000
1757894400000,115349.71,13212.51149000
1757980800000,116788.96,10926.90940000
1758067200000,116447.59,16754.24540000
1758153600000,117073.53,11657.23365000
1758240000000,115632.38,8992.09065000
1758326400000,115685.63,4674.92752000
1758412800000,115232.29,4511.52219000
1758499200000,112650.99,20781.71356000
1758585600000,111998.8,12301.32030000
1758672000000,113307.0,12369.25967000
1758758400000,108994.49,21231.14957000
1758844800000,109643.46,14243.01591000
1758931200000,109635.85,5501.78643000
1759017600000,112163.95,7542.33160000
1759104000000,114311.96,15541.12005000
1759190400000,114048.93,15044.15633000
1759276800000,118594.99,20036.39516000
1759363200000,120529.35,19670.83503000
1759449600000,122232.0,23936.32800000
1759536000000,122391.0,8208.16678000
1759622400000,123482.31,22043.09755300
1759708800000,124658.54,19494.62879300
1759795200000,121332.95,21633.99385000
1759881600000,123306.0,17012.61800000
1759968000000,121662.4,21559.36007000
1760054400000,112774.5,64171.93927000
1760140800000,110644.4,35448.51652000
1760227200000,114958.8,32255.30272000
1760313600000,115166.0,22557.24033000
1760400000000,113028.14,31870.32974000
1760486400000,110763.28,22986.48811000
1760572800000,108194.28,29857.17252000
1760659200000,106431.68,37920.66838000
1760745600000,107185.01,11123.18766000
1760832000000,108642.78,15480.66423000
1760918400000,110532.09,19193.44160000
1761004800000,108297.67,37228.01659000
1761091200000,107567.44,28610.78451000
1761177600000,110078.18,17573.09294000
1761264000000,111004.89,15005.16913000
1761350400000,111646.27,6407.96864000
1761436800000,114559.4,13454.47737000
1761523200000,114107.65,21450.23241000
1761609600000,112898.45,15523.42257000
1761696000000,110021.29,21079.71376000
1761782400000,108322.88,25988.82838000
1761868800000,109608.01,21518.20439000
1761955200000,110098.1,7378.50431000
1762041600000,110540.68,12107.00087000
1762128000000,106583.04,28681.18779000
1762214400000,101497.22,50534.87376000
1762300800000,103885.16,33778.77571000
1762387200000,101346.04,25814.62139000
1762473600000,103339.08,32059.50942000
1762560000000,102312.94,12390.77985000
1762646400000,104722.96,16338.97096000
1762732800000,106011.13,22682.25673000
1762819200000,103058.99,24196.50718000
1762905600000,101654.37,20457.63906000
1762992000000,99692.02,36198.50771000
1763078400000,94594.0,47288.14481000
1763164800000,95596.24,15110.89391000
1763251200000,94261.44,23889.40510000
1763337600000,92215.14,39218.59806000
1763424000000,92960.83,39835.14769000
1763510400000,91554.96,32286.63760000
1763596800000,86637.23,39733.19073000
1763683200000,85129.43,72256.12679000
1763769600000,84739.74,14193.93263000
1763856000000,86830.0,19734.46418000
1763942400000,88300.01,24663.12795000
1764028800000,87369.96,19567.04110000
1764115200000,90484.02,21675.82239000
1764201600000,91333.95,16833.50932000
1764288000000,90890.7,18830.86012000
1764374400000,90802.44,7429.88291000
1764460800000,90360.0,9687.74175000
1764547200000,86286.01,34509.01227000
1764633600000,91277.88,28210.22732000
1764720000000,93429.95,25712.52585000
1764806400000,92078.06,19803.94059000
1764892800000,89330.04,19792.97218000
1764979200000,89236.79,8409.50016000
1765065600000,90395.31,13021.11185000
1765152000000,90634.34,15793.63887000
1765238400000,92678.8,21240.43014000
1765324800000,92015.37,18998.68083000
1765411200000,92513.38,19972.58758000
1765497600000,90268.42,16679.19169000
1765584000000,90240.01,5895.70788000
1765670400000,88172.17,9416.94004000
1765756800000,86432.08,19778.69190000
1765843200000,87863.42,18456.05017000
1765929600000,86243.22,19834.11729000
1766016000000,85516.41,25405.41763000
1766102400000,88136.94,21256.65004000
1766188800000,88360.9,5123.13194000
1766275200000,88658.86,7132.87258000
1766361600000,88620.79,14673.21970000
1766448000000,87486.0,13910.32904000
1766534400000,87669.45,9140.84320000
1766620800000,87225.27,7096.58235000
1766707200000,87369.56,18344.61505000
1766793600000,87877.01,4469.55156000
1766880000000,87952.71,4446.29285000
1766966400000,87237.13,19894.98575000
1767052800000,88485.49,13105.91001000
1767139200000,87648.22,11558.62047000
1767225600000,88839.04,6279.57133000
1767312000000,89995.13,17396.97301000
1767398400000,90628.01,7057.46716000
1767484800000,91529.73,10426.52970000
1767571200000,93859.71,20673.59584000
1767657600000,93747.97,18546.41829000
1767744000000,91364.16,14276.49025000
1767830400000,91099.99,16132.79117000
1767916800000,90641.28,15590.27939000
1768003200000,90504.7,3104.11722000
1768089600000,91013.65,5477.13594000
1768176000000,91296.2,16188.08268000
1768262400000,95414.0,23021.51482000
1768348800000,96951.78,22851.89428000
1768435200000,95604.8,21725.81369000
1768521600000,95550.94,11167.71460000
1768608000000,95147.77,4280.80137000
1768694400000,93673.14,6895.17819000
1768780800000,92631.0,14295.52747000
1768867200000,88427.66,22007.32610000
1768953600000,89454.73,20617.50372000
1769040000000,89559.67,10825.50492000
1769126400000,89600.26,13918.48919000
1769212800000,89225.34,4226.56737000
1769299200000,86670.36,14426.22019000
1769385600000,88347.08,17766.51453000
1769472000000,89250.0,13125.40425000
1769558400000,89299.99,14332.18502000
1769644800000,84650.16,30431.38201000
