timestamp,spot_price,future_price,funding_rate,basis,spread,basis_lag,deviations,ou_forecast,residuals,ou_zscore,positions
2024-01-18,41327.5,41323.1,0.0003,-0.00010646663843691138,-4.400000000001455,0.00017065604391243967,0.00014489728767607868,0.000127685979729571,-0.0002341526181664824,0.8234629566929949,-1
2024-01-19,41659.03,41662.2,0.0003,7.609394649847234e-05,3.1699999999982538,-0.00010646663843691138,0.0003274578726114624,-0.00012122007712131654,0.00019731402361978888,1.8609694653211215,-1
2024-01-20,41696.04,41691.8,0.0003,-0.00010168831380625025,-4.239999999997963,7.609394649847234e-05,0.0001496756123067398,4.275219302066346e-05,-0.0001444405068269137,0.8506185604417652,-1
2024-01-21,41580.33,41580.0,0.0003,-7.936444948891608e-06,-0.33000000000174623,-0.00010168831380625025,0.00024342748116409845,-0.00011692828140077718,0.00010899183645188558,1.3834179824527524,-1
2024-01-22,39568.02,39567.0,0.0003,-2.5778393763367452e-05,-1.0199999999967986,-7.936444948891608e-06,0.0002255855323496226,-3.272222579444038e-05,6.943832031072926e-06,1.2820207502507384,-1
2024-01-23,39897.6,39890.0,0.0003,-0.00019048764837981596,-7.599999999998545,-2.5778393763367452e-05,6.0876277733174096e-05,-4.874750776810467e-05,-0.0001417401406117113,0.34596478967010647,-1
2024-01-24,40084.88,40078.7,0.0003,-0.00015417284522244526,-6.180000000000291,-0.00019048764837981596,9.71910808905448e-05,-0.00019668606965654134,4.251322443409608e-05,0.5523447410087641,-1
2024-01-25,39961.09,39953.3,0.0003,-0.00019493962752251248,-7.789999999993597,-0.00015417284522244526,5.642429859047758e-05,-0.0001640688389679958,-3.087078855451667e-05,0.3206638336151116,-1
2024-01-26,41823.51,41806.4,0.0003,-0.0004091000492306978,-17.110000000000582,-0.00019493962752251248,-0.00015773612311770772,-0.00020068474837961332,-0.00020841530085108446,-0.8964270926186673,0
2024-01-27,42120.63,42102.2,0.00027266,-0.00043755280963272134,-18.43000000000029,-0.0004091000492306978,-0.00018618888351973128,-0.00039303936060045035,-4.451344903227099e-05,-1.0581264217262316,0
2024-01-28,42031.06,42021.2,0.00024725,-0.0002345884210391216,-9.860000000000582,-0.00043755280963272134,1.677550507386846e-05,-0.0004185950615562561,0.0001840066405171345,0.09533654652685837,0
2024-01-29,43302.7,43287.7,0.00029142,-0.00034639872340523804,-15.0,-0.0002345884210391216,-9.503479729224798e-05,-0.00023629650260142474,-0.0001101022208038133,-0.5400904076406229,0
2024-01-30,42941.1,42918.3,0.00024641,-0.0005309598496544252,-22.799999999995634,-0.00034639872340523804,-0.0002795959235414351,-0.0003367222824088375,-0.00019423756724558768,-1.5889661536897688,0
2024-01-31,42580.0,42560.5,0.00022154,-0.0004579614842649131,-19.5,-0.0005309598496544252,-0.00020659755815192305,-0.0005024913987914957,4.4529914526582576e-05,-1.1741105634886344,0
2024-02-01,43082.94,43072.6,0.0003,-0.00024000219112260636,-10.340000000003783,-0.0004579614842649131,1.1361734990383702e-05,-0.00043692572538061875,0.0001969235342580124,0.06456965508739616,0
2024-02-02,43200.0,43182.0,0.0003,-0.0004166666666666667,-18.0,-0.00024000219112260636,-0.00016530274055367663,-0.00024115904273258138,-0.00017550762393408532,-0.939428788964543,0
2024-02-03,43011.09,42992.4,0.00024697,-0.000434539092127055,-18.689999999995052,-0.0004166666666666667,-0.00018317516601406496,-0.0003998355452134152,-3.4703546913639834e-05,-1.0409992224000353,0
2024-02-04,42582.88,42570.3,0.00027153,-0.0002954238886612289,-12.57999999999447,-0.000434539092127055,-4.405996254823886e-05,-0.000415888200701567,0.0001204643120403381,-0.25039631599498324,0
2024-02-05,42708.7,42692.9,0.0003,-0.00036994804337279374,-15.799999999995634,-0.0002954238886612289,-0.00011858411725980368,-0.00029093770423142926,-7.901033914136448e-05,-0.6739230898088637,0
2024-02-06,43098.95,43079.1,0.00026723,-0.00046056806488321746,-19.849999999998545,-0.00036994804337279374,-0.0002092041387702274,-0.0003578738111287235,-0.00010269425375449394,-1.1889239710908936,0
2024-02-07,44349.6,44326.2,0.00021206,-0.0005276259537854108,-23.400000000001455,-0.00046056806488321746,-0.0002762620276724207,-0.00043926690401697516,-8.835904976843561e-05,-1.570019354935727,0
2024-02-08,45288.65,45269.1,0.00019125,-0.0004316754860213963,-19.55000000000291,-0.0005276259537854108,-0.00018031155990840626,-0.0004994969601274612,6.782147410606493e-05,-1.0247251182508854,0
2024-02-09,47132.77,47116.1,0.00022961,-0.0003536817377802802,-16.669999999998254,-0.0004316754860213963,-0.00010231781166729012,-0.00041331616690739676,5.963442912711658e-05,-0.5814803649482909,0
2024-02-10,47751.09,47732.6,0.00028041,-0.0003872162918165421,-18.489999999997963,-0.0003536817377802802,-0.00013585236570355202,-0.00034326374041838,-4.395255139816209e-05,-0.7720599365950288,0
2024-02-11,48299.99,48303.4,0.0003,7.060042869581325e-05,3.4100000000034925,-0.0003872162918165421,0.0003219643548088033,-0.00037338380689094856,0.0004439842355867618,1.8297493611702689,0
2024-02-12,49917.27,49943.6,0.0003,0.0005274727564228122,26.330000000001746,7.060042869581325e-05,0.0007788366825358022,3.7818025081366925e-05,0.0004896547313414453,4.426191598669762,-1
2024-02-13,49699.59,49696.4,0.0003,-6.418564016312917e-05,-3.1899999999950523,0.0005274727564228122,0.00018717828594986088,0.0004481716223212214,-0.0005123572624843505,1.0637492754286082,-1
2024-02-14,51795.17,51823.2,0.0003228299999999,0.0005411701515797484,28.029999999998836,-6.418564016312917e-05,0.0007925340776927384,-8.32441291735431e-05,0.0006244142807532915,4.5040349986106785,-1
2024-02-15,51880.0,51898.5,0.0003,0.0003565921356977641,18.5,0.0005411701515797484,0.0006079560618107542,0.0004604743490007484,-0.00010388221330298429,3.455063267417962,-1
2024-02-16,52124.11,52148.6,0.0003,0.0004698401565033525,24.489999999997963,0.0003565921356977641,0.0007212040826163426,0.00029469006268733754,0.00017515009381601496,4.098660891278766,-1
2024-02-17,51642.64,51679.4,0.00036041,0.0007118148878524033,36.76000000000204,0.0004698401565033525,0.0009631788139653934,0.0003964071724739385,0.0003154077153784648,5.473822779520089,-1
2024-02-18,52137.67,52175.9,0.0004964,0.0007332510256020878,38.2300000000032,0.0007118148878524033,0.0009846149517150778,0.000613744041932059,0.0001195069836700288,5.59564607693677,-1
2024-02-19,51774.73,51813.8,0.00055985,0.000754615234111307,39.06999999999971,0.0007332510256020878,0.001005979160224297,0.0006329975526016048,0.00012161768150970216,5.71706059468631,-1
2024-02-20,52258.82,52297.4,0.0004163199999999,0.0007382485865544179,38.580000000001746,0.000754615234111307,0.000989612512667408,0.0006521864578643876,8.606212869003034e-05,5.624047618360094,-1
2024-02-21,51849.39,51877.8,0.00031242,0.0005479331579407876,28.410000000003492,0.0007382485865544179,0.0007992970840537776,0.0006374862620063021,-8.955310406551448e-05,4.542469708490443,-1
2024-02-22,51288.42,51316.9,0.00036037,0.0005552910384060028,28.4800000000032,0.0005479331579407876,0.0008066549645189929,0.0004665487462009806,8.874229220502222e-05,4.584285135818694,-1
2024-02-23,50744.15,50771.9,0.00032991,0.0005468610667436542,27.75,0.0005552910384060028,0.0007982249928566443,0.00047315744743702063,7.370361930663353e-05,4.536376927864973,-1
2024-02-24,51568.22,51602.1,0.0003,0.0006569937841561602,33.87999999999738,0.0005468610667436542,0.0009083577102691502,0.0004655858153062564,0.00019140796884990378,5.162270031619104,-1
2024-02-25,51728.85,51764.9,0.00041512,0.0006969031787871354,36.05000000000291,0.0006569937841561602,0.0009482671049001255,0.0005645048218236026,0.00013239835696353278,5.389078335830558,-1
2024-02-26,54476.47,54511.6,0.00075555,0.0006448655722369195,35.12999999999738,0.0006969031787871354,0.0008962294983499096,0.000600350642759975,4.451492947694458e-05,5.093344426408719,-1
2024-02-27,57037.34,57074.5,0.00128748,0.0006515030329255098,37.16000000000349,0.0006448655722369195,0.0009028669590384999,0.0005536115041785874,9.789152874692235e-05,5.131065650119813,-1
2024-02-28,62432.1,62487.9,0.00103949,0.0008937709928066317,55.80000000000291,0.0006515030329255098,0.0011451349189196217,0.0005595731387640129,0.0003341978540426188,6.507893979727145,-1
2024-02-29,61130.98,61203.3,0.0020245899999999,0.001183033545348033,72.31999999999971,0.0008937709928066317,0.001434397471461023,0.0007771733802314372,0.0004058601651165958,8.151796364627545,-1
2024-03-01,62387.9,62430.6,0.00164156,0.0006844275893241652,42.69999999999709,0.001183033545348033,0.0009357915154371553,0.0010369832259550652,-0.00035255563663089996,5.318178556059445,-1
2024-03-02,61987.28,62039.9,0.00146996,0.0008488838355224269,52.62000000000262,0.0006844275893241652,0.001100247761635417,0.0005891453175451888,0.00025973851797723806,6.252796649420823,-1
2024-03-03,63113.97,63178.5,0.00133854,0.0010224360787318375,64.52999999999884,0.0008488838355224269,0.0012738000048448275,0.0007368566323270836,0.00028557944640475387,7.239108026438523,-1
2024-03-04,68245.71,68296.4,0.00165524,0.0007427573103128061,50.689999999987776,0.0010224360787318375,0.0009941212364257962,0.0008927377899019926,-0.00014998047958918648,5.6496710586365895,-1
2024-03-05,63724.01,63747.4,0.00220077,0.00036705160268475596,23.389999999999418,0.0007427573103128061,0.000618415528797746,0.0006415359076095283,-0.0002744843049247723,3.5145052607684213,-1
2024-03-06,66074.04,66128.1,0.0011951,0.0008181730676679106,54.060000000012224,0.00036705160268475596,0.0010695369937809007,0.00030408454697286493,0.0005140885206950457,6.07826488208832,-1
2024-03-07,66823.17,66870.0,0.00125512,0.0007008048256316147,46.830000000001746,0.0008181730676679106,0.0009521687517446047,0.0007092728341885604,-8.468008556945707e-06,5.411251709107973,-1
2024-03-08,68124.19,68180.2,0.00141229,0.000822174913198891,56.00999999999476,0.0007008048256316147,0.001073538839311881,0.0006038550240074826,0.00021831988919140846,6.101007692571678,-1
2024-03-09,68313.27,68360.1,0.00076822,0.0006855183480457273,46.830000000001746,0.000822174913198891,0.0009368822741587174,0.0007128672118944855,-2.7348863848758215e-05,5.32437742572983,-1
2024-03-10,68955.88,69001.8,0.0014894,0.0006659330574854276,45.919999999998254,0.0006855183480457273,0.0009172969835984177,0.0005901250152374098,7.580804224801782e-05,5.213072641967902,-1
2024-03-11,72078.1,72153.8,0.00180313,0.0010502496597440427,75.69999999999709,0.0006659330574854276,0.0013016135858570327,0.0005725338985366206,0.00047771576120742205,7.397174847590702,-1
2024-03-12,71452.01,71503.2,0.00137705,0.0007164249123293009,51.19000000000233,0.0010502496597440427,0.0009677888384422909,0.0009177193926995701,-0.00020129448037026925,5.5000219199391935,-1
2024-03-13,73072.41,73127.6,0.00143046,0.0007552782233404144,55.19000000000233,0.0007164249123293009,0.0010066421494534044,0.0006178846738168358,0.00013739354952357853,5.7208284158761495,-1
2024-03-14,71388.94,71455.5,0.00101404,0.0009323573091293647,66.55999999999767,0.0007552782233404144,0.0011837212352423547,0.0006527819415445856,0.00027957536758477903,6.727183123344804,-1
2024-03-15,69499.85,69552.2,0.00068149,0.0007532390357675774,52.34999999999127,0.0009323573091293647,0.0010046029618805674,0.0008118308386641788,-5.85918028966014e-05,5.70923954865226,-1
2024-03-16,65300.63,65351.0,0.00054015,0.0007713554984079421,50.37000000000262,0.0007532390357675774,0.0010227194245209321,0.0006509503840061294,0.00012040511440181275,5.812196865037663,-1
2024-03-17,68393.48,68447.9,0.00055689,0.0007956898815500872,54.419999999998254,0.0007713554984079421,0.0010470538076630773,0.0006672222288138922,0.000128467652736195,5.950491124460431,-1
2024-03-18,67609.99,67660.0,0.00077973,0.0007396835881797166,50.00999999999476,0.0007956898815500872,0.0009910475142927066,0.0006890788855929803,5.0604702586736286e-05,5.632202848179642,-1
2024-03-19,61937.4,61974.1,0.00080006,0.0005925337518203394,36.69999999999709,0.0007396835881797166,0.0008438976779333294,0.0006387751517972773,-4.624139997693789e-05,4.795938475886718,-1
2024-03-20,67840.51,67876.4,0.00044235,0.000529034937974367,35.88999999999942,0.0005925337518203394,0.0007803988640873571,0.0005066081085803194,2.242682939404756e-05,4.435069602254,-1
2024-03-21,65501.27,65539.9,0.00049217,0.0005897595573337339,38.62999999999738,0.000529034937974367,0.0008411234834467239,0.00044957474258112317,0.0001401848147526107,4.780172505170355,-1
2024-03-22,63796.64,63826.0,0.00038264,0.0004602123246616214,29.360000000000582,0.0005897595573337339,0.0007115762507746115,0.0005041163825160921,-4.390405785447072e-05,4.043945147443322,-1
2024-03-23,63990.01,64020.3,0.00030806,0.0004733551377785513,30.290000000000873,0.0004602123246616214,0.0007247190638915413,0.0003877596462612423,8.5595491517309e-05,4.118636812981775,-1
2024-03-24,67209.99,67260.9,0.00040851,0.0007574766786900123,50.90999999998894,0.0004733551377785513,0.0010088406048030024,0.0003995642584320323,0.00035791242025797994,5.733322414703682,-1
2024-03-25,69880.01,69920.5,0.00070688,0.0005794217831394878,40.49000000000524,0.0007574766786900123,0.0008307857092524778,0.0006547565502182319,-7.533476707874409e-05,4.72142210176288,-1
2024-03-26,69988.0,70044.1,0.00067075,0.0008015659827399815,56.10000000000582,0.0005794217831394878,0.0010529299088529716,0.000494831200265796,0.0003067347824741855,5.983885480816326,-1
2024-03-27,69469.99,69532.6,0.00101939,0.000901252468871819,62.61000000000058,0.0008015659827399815,0.0011526163949848092,0.0006943566822873325,0.00020689578658448658,6.5504118108051115,-1
2024-03-28,70780.6,70838.7,0.00083524,0.0008208463901124215,58.09999999999127,0.000901252468871819,0.0010722103162254116,0.0007838930925661443,3.6953297546277165e-05,6.093457588864667,-1
2024-03-29,69850.54,69903.6,0.00073876,0.0007596219012768152,53.060000000012224,0.0008208463901124215,0.0010109858273898052,0.0007116739589998285,4.7947942276986696e-05,5.745513887452588,-1
2024-03-30,69582.18,69642.1,0.0008625099999999,0.0008611400217701258,59.920000000012806,0.0007596219012768152,0.001112503947883116,0.0006566833462878349,0.00020445667548229087,6.322449543047599,-1
2024-03-31,71280.01,71363.0,0.0011254099999999,0.0011642815426092848,82.99000000000524,0.0008611400217701258,0.0014156454687222748,0.0007478648939572127,0.0004164166486520721,8.045227222673109,-1
2024-04-01,69649.8,69700.0,0.00131121,0.000720748659723317,50.19999999999709,0.0011642815426092848,0.000972112585836307,0.001020140551727934,-0.00029939189200461707,5.524594124637943,-1
2024-04-02,65463.99,65505.3,0.00037382,0.0006310339470601311,41.31000000000495,0.000720748659723317,0.0008823978731731211,0.0006217681773450932,9.265769715037855e-06,5.014738186453353,-1
2024-04-03,65963.28,65971.9,0.0003,0.00013067876551916982,8.619999999995343,0.0006310339470601311,0.0003820426916321599,0.0005411882147769145,-0.0004105094492577447,2.1711793883793034,-1
2024-04-04,68487.79,68489.9,0.0003,3.080841125112348e-05,2.110000000000582,0.00013067876551916982,0.00028217233736411355,9.177918695410665e-05,-6.0970775702983164e-05,1.6036081209626851,-1
2024-04-05,67820.62,67825.7,0.0003,7.490347330947058e-05,5.080000000001746,3.080841125112348e-05,0.00032626739942246064,2.0776299887215808e-06,7.2825843320749e-05,1.8542039103007224,-1
2024-04-06,68896.0,68901.6,0.0003,8.128193218772963e-05,5.600000000005821,7.490347330947058e-05,0.0003326458583007197,4.1682933785912036e-05,3.9598998401817596e-05,1.8904532058622638,-1
2024-04-07,69360.39,69362.7,0.0003,3.330431100513812e-05,2.3099999999976717,8.128193218772963e-05,0.00028466823711812816,4.741193811970945e-05,-1.410762711457133e-05,1.617792520298336,-1
2024-04-08,71620.0,71678.4,0.00055189,0.0008154146886343783,58.39999999999418,3.330431100513812e-05,0.0010667786147473685,4.319397283986569e-06,0.0008110952913503918,6.062588791865636,-1
2024-04-09,69146.0,69189.3,0.0006057899999999,0.0006262112052758354,43.30000000000291,0.0008154146886343783,0.0008775751313888254,0.0007067953132483178,-8.058410797248238e-05,4.987330156442874,-1
2024-04-10,70631.08,70681.7,0.00034386,0.0007166816647854647,50.61999999999534,0.0006262112052758354,0.0009680455908984548,0.000536856524456359,0.00017982514032910564,5.501481064827838,-1
2024-04-11,70006.23,70055.7,0.00053895,0.0007066513937402595,49.470000000001164,0.0007166816647854647,0.0009580153198532496,0.000618115283743489,8.853610999677043e-05,5.444478226584369,-1
2024-04-12,67116.52,67136.4,0.00049102,0.00029620129291551623,19.879999999990105,0.0007066513937402595,0.0005475652190285063,0.0006091062946782767,-0.00031290500176276044,3.111857243673588,-1
2024-04-13,63924.51,63939.7,0.0003,0.0002376240349749267,15.189999999995052,0.00029620129291551623,0.0004889879610879168,0.00024044821420565407,-2.8241792307273585e-06,2.7789579686605235,-1
2024-04-14,65661.84,65615.9,0.0003,-0.0006996453343373005,-45.94000000000233,0.0002376240349749267,-0.00044828140822431045,0.00018783529139643738,-0.0008874806257337379,-2.5476193500054904,0
2024-04-15,63419.99,63392.7,0.00021759,-0.00043030596504352764,-27.290000000000873,-0.0006996453343373005,-0.00017894203893053758,-0.0006540013310873485,0.00022369536604382084,-1.0169420202248551,0
2024-04-16,63793.39,63765.0,0.00018991,-0.00044503043340382787,-28.389999999999418,-0.00043030596504352764,-0.0001936665072908378,-0.0004120860905257524,-3.294434287807546e-05,-1.1006223599066518,0
2024-04-17,61277.37,61254.5,0.00016483,-0.0003732209786419133,-22.87000000000262,-0.00044503043340382787,-0.00012185705252892322,-0.00042531131383738213,5.2090335195468845e-05,-0.6925234445635988,0
2024-04-18,63470.08,63445.0,9.585e-05,-0.0003951468156334724,-25.080000000001746,-0.0003732209786419133,-0.00014378288952048235,-0.0003608134961998205,-3.433331943365189e-05,-0.8171297422149431,0
2024-04-19,63818.01,63787.4,9.401e-05,-0.00047964516599625375,-30.610000000000582,-0.0003951468156334724,-0.0002282812398832637,-0.00038050684494506836,-9.913832105118539e-05,-1.2973406732916315,0
2024-04-20,64940.59,64897.2,0.00013438,-0.0006681491498614259,-43.38999999999942,-0.00047964516599625375,-0.0004167852237484359,-0.0004564015751089846,-0.00021174757475244136,-2.3686239967520044,0
2024-04-21,64941.15,64912.6,9.364e-05,-0.0004396288023849733,-28.55000000000291,-0.0006681491498614259,-0.00018826487627198325,-0.0006257120874307964,0.00018608328504582307,-1.0699244557492307,0
2024-04-22,66819.32,66778.0,7.804e-05,-0.0006183840242613511,-41.320000000006985,-0.0004396288023849733,-0.00036702009814836104,-0.00042045967677155864,-0.00019792434748979246,-2.085804779608016,0
2024-04-23,66414.0,66386.3,2.9210000000000003e-05,-0.000417080735989356,-27.69999999999709,-0.0006183840242613511,-0.00016571680987636595,-0.0005810140458385586,0.00016393330984920256,-0.9417819782768222,0
2024-04-24,64289.59,64250.0,0.0001376199999999,-0.0006158073181054119,-39.58999999999651,-0.000417080735989356,-0.00036444339199242186,-0.0004002074540066607,-0.00021559986409875123,-2.0711611509816326,0
2024-04-25,64498.34,64478.8,0.00012229,-0.000302953533377659,-19.539999999993597,-0.0006158073181054119,-5.158960726466894e-05,-0.0005786996998474582,0.0002757461664697992,-0.2931878933977322,0
2024-04-26,63770.01,63748.8,7.956e-05,-0.00033260148461634436,-21.209999999999127,-0.000302953533377659,-8.12375585033543e-05,-0.0002977006806863557,-3.490080392998864e-05,-0.46167958829733335,0
2024-04-27,63461.98,63421.0,0.00020304,-0.0006457409617538438,-40.9800000000032,-0.00033260148461634436,-0.0003943770356408537,-0.0003243298781737906,-0.00032141108358005316,-2.2412764588570715,0
2024-04-28,63118.62,63088.3,1.7070000000000004e-05,-0.00048036538187938376,-30.31999999999971,-0.0006457409617538438,-0.0002290014557663937,-0.0006055855005496836,0.00012522011867029982,-1.3014337181656344,0
2024-04-29,63866.0,63842.4,0.00014844,-0.00036952369022638876,-23.599999999998545,-0.00048036538187938376,-0.0001181597641133987,-0.00045704845862653545,8.752476840014669e-05,-0.6715114566980922,0
2024-04-30,60672.0,60651.2,0.00028894,-0.0003428270042194573,-20.80000000000291,-0.00036952369022638876,-9.146307810646722e-05,-0.00035749266561046973,1.4665661391012456e-05,-0.5197920398217911,0
2024-05-01,58364.97,58307.6,0.00028848,-0.0009829526169550437,-57.37000000000262,-0.0003428270042194573,-0.0007315886908420537,-0.00033351423559298493,-0.0006494383813620588,-4.157677456259328,0
2024-05-02,59060.61,59036.7,0.0001268,-0.0004048383516527088,-23.910000000003492,-0.0009829526169550437,-0.00015347442553971877,-0.0009084622723416131,0.0005036239206889043,-0.8722075220222363,0
2024-05-03,62882.01,62853.7,2.7779999999999995e-05,-0.0004502082551115167,-28.310000000004948,-0.0004048383516527088,-0.00019884432899852666,-0.0003892115889772998,-6.0996666134216916e-05,-1.1300483377218773,0
2024-05-04,63892.04,63864.2,0.00016423,-0.0004357350305296839,-27.840000000003783,-0.0004502082551115167,-0.00018437110441669384,-0.0004299619298512422,-5.773100678441699e-06,-1.047795836669676,0
2024-05-05,64012.0,63988.0,0.00011446,-0.0003749297006811223,-24.0,-0.0004357350305296839,-0.00012356577456813225,-0.0004169623686820127,4.2032668000890395e-05,-0.7022342495423579,0
2024-05-06,63165.19,63142.8,7.316999999999999e-05,-0.000354467389395954,-22.389999999999418,-0.0003749297006811223,-0.00010310346328296392,-0.00036234823619810607,7.880846802152093e-06,-0.5859452863608964,0
2024-05-07,62312.08,62296.0,0.00016673,-0.00025805590184121193,-16.080000000001746,-0.000354467389395954,-6.691975728221873e-06,-0.00034396939700360806,8.591349516239613e-05,-0.03803103707226325,0
2024-05-08,61193.03,61157.9,0.00019736,-0.0005740849897447043,-35.12999999999738,-0.00025805590184121193,-0.0003227210636317142,-0.0002573745250178958,-0.00031671046472680846,-1.8340497983603898,0
2024-05-09,63074.01,63050.1,0.00016216,-0.00037907848256363427,-23.910000000003492,-0.0005740849897447043,-0.0001277145564506442,-0.0005412255380543428,0.00016214705549070856,-0.7258121111465378,0
2024-05-10,60799.99,60778.1,0.00014613,-0.0003600329539527789,-21.889999999999418,-0.00037907848256363427,-0.00010866902783978884,-0.00036607458919944084,6.041635246661946e-06,-0.617574838018718,0
2024-05-11,60825.99,60809.2,0.00017719,-0.0002760333206249643,-16.790000000000873,-0.0003600329539527789,-2.4669394511974254e-05,-0.00034896827589812597,7.293495527316166e-05,-0.1401981560211771,0
2024-05-12,61483.99,61455.8,0.00015434,-0.00045849334111197165,-28.189999999995052,-0.0002760333206249643,-0.0002071294149989816,-0.00027352148341150694,-0.00018497185770046472,-1.1771331487891634,0
2024-05-13,62940.08,62912.1,0.0002762,-0.0004445498003816201,-27.9800000000032,-0.00045849334111197165,-0.00019318587426863005,-0.00043740342857506026,-7.1463718065598535e-06,-1.0978908837286003,0
2024-05-14,61577.49,61550.5,0.00024258,-0.00043830951862438634,-26.989999999997963,-0.0004445498003816201,-0.00018694559251139628,-0.0004248796188590575,-1.3429899765328836e-05,-1.0624268598753959,0
2024-05-15,66206.5,66175.4,0.00011988,-0.00046974239689465266,-31.10000000000582,-0.00043830951862438634,-0.0002183784707816626,-0.0004192747224548234,-5.046767443982924e-05,-1.2410624388633777,0
2024-05-16,65235.21,65217.7,0.00010794,-0.00026841333077646314,-17.510000000002037,-0.00046974239689465266,-1.704940466347308e-05,-0.00044750710574224746,0.00017909377496578432,-0.09689313995597094,0
2024-05-17,67024.0,66980.0,5.164e-05,-0.0006564812604440201,-44.0,-0.00026841333077646314,-0.00040511733433103,-0.00026667736076389477,-0.0003898038996801253,-2.3023144413964687,0
2024-05-18,66915.2,66884.9,7.848e-05,-0.0004528119171728234,-30.30000000000291,-0.0006564812604440201,-0.00020144799105983332,-0.0006152322222604761,0.00016242030508765277,-1.1448451589296418,0
2024-05-19,66274.01,66239.4,0.00013328,-0.0005222258318155274,-34.61000000000058,-0.0004528119171728234,-0.0002708619057025374,-0.00043230048709801106,-8.992534471751639e-05,-1.5393300268251564,0
2024-05-20,71446.62,71466.5,0.00010638,0.000278249691867924,19.880000000004657,-0.0005222258318155274,0.000529613617980914,-0.0004946466784592756,0.0007728963703271996,3.0098368489987752,-1
2024-05-21,70148.34,70168.8,0.00030517,0.0002916676289133343,20.460000000006403,0.000278249691867924,0.0005430315550263244,0.00022432444478686796,6.734318412646633e-05,3.0860920659827866,-1
2024-05-22,69166.62,69219.1,0.0003575899999999,0.0007587474998779828,52.48000000001048,0.0002916676289133343,0.001010111425990973,0.0002363761677737155,0.0005223713321042673,5.740544593873894,-1
2024-05-23,67969.65,67999.9,0.0003,0.00044505157816760864,30.25,0.0007587474998779828,0.0006964155042805988,0.000655897976420442,-0.00021084639825283337,3.957785403987381,-1
2024-05-24,68549.99,68584.1,0.0003,0.0004975930704001646,34.11000000000058,0.00044505157816760864,0.0007489569965131546,0.0003741425666459999,0.00012345050375416468,4.256382936327701,-1
2024-05-25,69290.57,69314.4,0.0003,0.00034391404198272856,23.829999999987194,0.0004975930704001646,0.0005952779680957186,0.00042133428528049464,-7.742024329776608e-05,3.3830126396715485,-1
2024-05-26,68507.67,68524.3,0.0003,0.00024274654210258,16.630000000004657,0.00034391404198272856,0.0004941104682155701,0.0002833028521990334,-4.055631009645337e-05,2.808069589262064,-1
2024-05-27,69436.43,69461.6,0.0003,0.0003624898342269729,25.170000000012806,0.00024274654210258,0.000613853760339963,0.0001924362249595999,0.000170053609267373,3.4885803631927503,-1
2024-05-28,68398.39,68440.5,0.0003,0.0006156577662135115,42.11000000000058,0.0003624898342269729,0.0008670216923265016,0.0002999872576803842,0.00031567050853312733,4.927354112219272,-1
2024-05-29,67652.42,67686.7,0.00032558,0.00050670766840268,34.279999999998836,0.0006156577662135115,0.0007580715945156701,0.0005273776363301692,-2.0669967927489205e-05,4.308181930916186,-1
2024-05-30,68352.17,68402.5,0.0003,0.0007363336087208606,50.330000000001746,0.00050670766840268,0.0009876975348338507,0.0004295208351123381,0.00030681277360852257,5.6131646450890695,-1
2024-05-31,67540.01,67577.9,0.00036867,0.0005610008053004348,37.88999999999942,0.0007363336087208606,0.0008123647314134249,0.0006357662671741696,-7.476546187373475e-05,4.6167342009759915,-1
2024-06-01,67766.85,67799.2,0.0003025,0.0004773720484276791,32.34999999999127,0.0005610008053004348,0.0007287359745406692,0.0004782858459902621,-9.137975625829898e-07,4.141465239744994,-1
2024-06-02,67765.63,67805.9,0.0003,0.0005942540488443702,40.26999999998952,0.0004773720484276791,0.0008456179749573602,0.0004031721673261023,0.0001910818815182679,4.805715062436533,-1
2024-06-03,68809.9,68851.4,0.00034135,0.0006031108895667629,41.5,0.0005942540488443702,0.0008544748156797529,0.0005081532449987235,9.495764456803947e-05,4.856049201640882,-1
2024-06-04,70537.84,70580.0,0.00032008,0.000597693379893735,42.16000000000349,0.0006031108895667629,0.000849057306006725,0.0005161082823911087,8.158509750262632e-05,4.825261057812839,-1
2024-06-05,71108.0,71133.3,0.0003961299999999,0.0003557968161107458,25.30000000000291,0.000597693379893735,0.0006071607422237358,0.000511242383435335,-0.0001554455673245892,3.4505434021454935,-1
2024-06-06,70799.06,70830.0,0.00032208,0.00043701145184699245,30.94000000000233,0.0003557968161107458,0.0006883753779599825,0.00029397572252339726,0.00014303572932359518,3.9120927185110275,-1
2024-06-07,69355.6,69377.0,0.00030166,0.000308554752608213,21.39999999999418,0.00043701145184699245,0.0005599186787212031,0.00036692108581273927,-5.836633320452627e-05,3.1820629501232283,-1
2024-06-08,69310.46,69346.5,0.0003,0.0005199792354572974,36.0399999999936,0.000308554752608213,0.0007713431615702874,0.00025154384490072383,0.00026843539055657355,4.383605315453071,-1
2024-06-09,69648.14,69667.1,0.0003,0.0002722255037967475,18.960000000006403,0.0005199792354572974,0.0005235894299097376,0.0004414410914976765,-0.000169215587700929,2.9756009029688166,-1
2024-06-10,69540.0,69558.7,0.0003,0.00026890997986766017,18.69999999999709,0.0002722255037967475,0.0005202739059806502,0.00021891363941426974,4.999634045339043e-05,2.956758513429158,-1
2024-06-11,67314.24,67320.7,0.0003,9.596780710874624e-05,6.459999999991851,0.00026890997986766017,0.0003473317332217363,0.00021593570205963796,-0.00011996789495089173,1.9739142159200824,-1
